# Pathway	RCE_plus_DSS_301_Abundance
UNMAPPED	12652815.8682448510
UNINTEGRATED	6131606.6585056223
UNINTEGRATED|unclassified	3322189.2484594360
UNINTEGRATED|g__Helicobacter.s__Helicobacter_typhlonius	423770.1775756527
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_MGM2	284689.8173380054
UNINTEGRATED|g__Mucispirillum.s__Mucispirillum_schaedleri	197674.7629254902
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sartorii	168759.6975121063
UNINTEGRATED|g__Muribaculum.s__Muribaculum_intestinale	141367.8571792816
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1	136477.7496386426
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caecimuris	117465.3240296943
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	94178.2985202157
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_MGM1	87802.6841055982
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	82669.1918550756
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_ASF502	72516.9405407661
UNINTEGRATED|g__Acetatifactor.s__Acetatifactor_muris	68833.0743343280
UNINTEGRATED|g__Helicobacter.s__Helicobacter_hepaticus	43775.9277539013
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500	41109.0561759309
UNINTEGRATED|g__Dorea.s__Dorea_sp_5_2	35974.6821224405
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_1_3	31733.5056153366
UNINTEGRATED|g__Acutalibacter.s__Acutalibacter_muris	30427.7786024570
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_johnsonii	29194.7083951954
UNINTEGRATED|g__Faecalibaculum.s__Faecalibaculum_rodentium	13643.9049119291
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_reuteri	13203.4318611662
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	10062.0212806951
UNINTEGRATED|g__Alistipes.s__Alistipes_timonensis	7651.1399606147
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	5992.5675108297
UNINTEGRATED|g__Romboutsia.s__Romboutsia_ilealis	4885.3710234244
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	7695.6910690322
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	5136.1631913772
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Helicobacter.s__Helicobacter_typhlonius	639.0179167485
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Mucispirillum.s__Mucispirillum_schaedleri	373.0809065378
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_caecimuris	123.5371301516
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Helicobacter.s__Helicobacter_hepaticus	81.7649590807
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Parabacteroides.s__Parabacteroides_distasonis	30.7028318452
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_uniformis	16.7554865866
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	12.8379964136
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	8.6058234669
PWY-7111: pyruvate fermentation to isobutanol (engineered)	7695.6910690322
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	5136.1631913772
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Helicobacter.s__Helicobacter_typhlonius	639.0179167485
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Mucispirillum.s__Mucispirillum_schaedleri	373.0809065378
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Prevotella.s__Prevotella_sp_MGM2	253.2739684494
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Helicobacter.s__Helicobacter_hepaticus	156.9108765062
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500	147.4051213494
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_sartorii	109.4558697321
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_caecimuris	104.3402086596
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Muribaculum.s__Muribaculum_intestinale	91.5248923113
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Prevotella.s__Prevotella_sp_MGM1	50.4899158982
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1	38.1347993941
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parabacteroides.s__Parabacteroides_distasonis	30.7028318452
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_sp_5_2	27.9895680341
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acutalibacter.s__Acutalibacter_muris	23.8751313783
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acetatifactor.s__Acetatifactor_muris	23.8100055957
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lactobacillus.s__Lactobacillus_reuteri	17.8977135944
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_uniformis	13.9667861066
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	12.8379964136
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	10.3031090844
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Alistipes.s__Alistipes_timonensis	9.1612745677
VALSYN-PWY: L-valine biosynthesis	7695.6910690322
VALSYN-PWY: L-valine biosynthesis|unclassified	5136.1631913772
VALSYN-PWY: L-valine biosynthesis|g__Helicobacter.s__Helicobacter_typhlonius	639.0179167485
VALSYN-PWY: L-valine biosynthesis|g__Mucispirillum.s__Mucispirillum_schaedleri	373.0809065378
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_sp_MGM2	253.2739684494
VALSYN-PWY: L-valine biosynthesis|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500	147.4051213494
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_caecimuris	123.5371301516
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_sartorii	109.4558697321
VALSYN-PWY: L-valine biosynthesis|g__Muribaculum.s__Muribaculum_intestinale	91.5248923113
VALSYN-PWY: L-valine biosynthesis|g__Helicobacter.s__Helicobacter_hepaticus	81.7649590807
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_sp_MGM1	50.4899158982
VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1	38.1347993941
VALSYN-PWY: L-valine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	30.7028318452
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_sp_5_2	27.9895680341
VALSYN-PWY: L-valine biosynthesis|g__Acutalibacter.s__Acutalibacter_muris	23.8751313783
VALSYN-PWY: L-valine biosynthesis|g__Acetatifactor.s__Acetatifactor_muris	23.8100055957
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	16.7554865866
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	12.8379964136
VALSYN-PWY: L-valine biosynthesis|g__Faecalibaculum.s__Faecalibaculum_rodentium	10.1585544442
VALSYN-PWY: L-valine biosynthesis|g__Alistipes.s__Alistipes_timonensis	9.1612745677
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	8.6058234669
TRNA-CHARGING-PWY: tRNA charging	7599.2280886330
TRNA-CHARGING-PWY: tRNA charging|unclassified	5619.9285706471
TRNA-CHARGING-PWY: tRNA charging|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500	160.4562966763
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_caecimuris	151.3398726489
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_sartorii	100.1816710114
TRNA-CHARGING-PWY: tRNA charging|g__Oscillibacter.s__Oscillibacter_sp_1_3	97.3319101848
TRNA-CHARGING-PWY: tRNA charging|g__Alistipes.s__Alistipes_timonensis	87.1856661496
TRNA-CHARGING-PWY: tRNA charging|g__Parabacteroides.s__Parabacteroides_distasonis	29.0542562341
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_johnsonii	22.1940041700
