# Pathway	RCE_plus_DSS_305_Abundance
UNMAPPED	10749824.9233566802
UNINTEGRATED	6268929.0103253936
UNINTEGRATED|unclassified	2867367.6287507792
UNINTEGRATED|g__Helicobacter.s__Helicobacter_typhlonius	789111.7340783660
UNINTEGRATED|g__Helicobacter.s__Helicobacter_ganmani	330376.0406740443
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caecimuris	191191.0510857902
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1	175483.0264357295
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	142346.9225440241
UNINTEGRATED|g__Helicobacter.s__Helicobacter_hepaticus	140151.7011254937
UNINTEGRATED|g__Mucispirillum.s__Mucispirillum_schaedleri	133457.9824666854
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_johnsonii	111032.4612338412
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sartorii	98434.7442788419
UNINTEGRATED|g__Acetatifactor.s__Acetatifactor_muris	94959.7370606134
UNINTEGRATED|g__Muribaculum.s__Muribaculum_intestinale	79943.6421352389
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_ASF502	74485.7645435011
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_MGM1	54129.0997123049
UNINTEGRATED|g__Acutalibacter.s__Acutalibacter_muris	53724.1324065898
UNINTEGRATED|g__Dorea.s__Dorea_sp_5_2	53656.7293117201
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	52261.4692937976
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_1_3	50872.8245179375
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	50064.1707722159
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500	47467.0174469865
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_MGM2	45888.6953138379
UNINTEGRATED|g__Alistipes.s__Alistipes_timonensis	15061.4025994963
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_reuteri	9652.7248517154
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	4854.7347127840
UNINTEGRATED|g__Romboutsia.s__Romboutsia_ilealis	4699.0300259213
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	3240.7014194555
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	7886.4302766527
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	4630.2961121170
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Helicobacter.s__Helicobacter_typhlonius	1079.7051201295
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Helicobacter.s__Helicobacter_hepaticus	253.6255199443
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Mucispirillum.s__Mucispirillum_schaedleri	246.7031750869
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_caecimuris	209.9175664211
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Acutalibacter.s__Acutalibacter_muris	24.6934407842
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Acetatifactor.s__Acetatifactor_muris	18.6940652459
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Parabacteroides.s__Parabacteroides_distasonis	17.3725763622
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_uniformis	9.8776572653
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	6.4638535916
PWY-7111: pyruvate fermentation to isobutanol (engineered)	7886.4302766527
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	4630.2961121170
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Helicobacter.s__Helicobacter_typhlonius	1079.7051201295
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Helicobacter.s__Helicobacter_hepaticus	357.7281614322
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Helicobacter.s__Helicobacter_ganmani	278.2195374989
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Mucispirillum.s__Mucispirillum_schaedleri	246.7031750869
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_caecimuris	204.4432946286
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500	161.0867008528
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1	65.4379076710
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_sartorii	55.3496713614
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Muribaculum.s__Muribaculum_intestinale	42.0388294335
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Prevotella.s__Prevotella_sp_MGM1	41.5539499534
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Prevotella.s__Prevotella_sp_MGM2	32.4672215891
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_sp_5_2	29.6970437452
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acutalibacter.s__Acutalibacter_muris	24.6934407842
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Alistipes.s__Alistipes_timonensis	18.0839613981
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parabacteroides.s__Parabacteroides_distasonis	17.3725763622
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acetatifactor.s__Acetatifactor_muris	16.3458253941
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	12.6007224704
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_uniformis	9.4503958159
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	4.5700695579
VALSYN-PWY: L-valine biosynthesis	7886.4302766527
VALSYN-PWY: L-valine biosynthesis|unclassified	4630.2961121170
VALSYN-PWY: L-valine biosynthesis|g__Helicobacter.s__Helicobacter_typhlonius	1079.7051201295
VALSYN-PWY: L-valine biosynthesis|g__Helicobacter.s__Helicobacter_hepaticus	253.6255199443
VALSYN-PWY: L-valine biosynthesis|g__Mucispirillum.s__Mucispirillum_schaedleri	246.7031750869
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_caecimuris	209.9175664211
VALSYN-PWY: L-valine biosynthesis|g__Helicobacter.s__Helicobacter_ganmani	188.7627741182
VALSYN-PWY: L-valine biosynthesis|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500	161.0867008528
VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1	65.4379076710
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_sartorii	55.3496713614
VALSYN-PWY: L-valine biosynthesis|g__Muribaculum.s__Muribaculum_intestinale	42.0388294335
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_sp_MGM1	41.5539499534
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_sp_MGM2	32.4672215891
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_sp_5_2	29.6970437452
VALSYN-PWY: L-valine biosynthesis|g__Acutalibacter.s__Acutalibacter_muris	24.6934407842
VALSYN-PWY: L-valine biosynthesis|g__Acetatifactor.s__Acetatifactor_muris	18.6940652459
VALSYN-PWY: L-valine biosynthesis|g__Alistipes.s__Alistipes_timonensis	18.0839613981
VALSYN-PWY: L-valine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	17.3725763622
VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	12.6007224704
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	9.8776572653
